Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	stationaryDist[1]	stationaryDist[2]	tree_length
8676	-625.4536	-766.468	141.0144	0.274969	0.0111744	0.00775385	0.0687156	0.194304	0.0437156	0.0168667	0.0255965	0.0686591	0.0298823	0.0333752	0.0351129	0.0421367	0.0323843	0.03557	0.0434626	0.0532757	0.00274215	0.157267	0.0138176	0.135142	0.0418212	0.00767501	0.0497819	0.0068209	0.0324065	0.045108	0.030038	0.0912304	0.0112996	0.023164	0.0425971	0.010601	0.0213994	0.00504819	0.0373794	0.0311485	0.158762	0.0590086	0.0442983	0.0246757	0.0077686	0.017239	0.136485	0.0648954	0.00441498	0.223493	0.00970447	0.0506757	0.0231303	0.0216563	0.00191975	0.000440131	0.205778	0.0349714	0.103915	0.0173908	0.000352399	0.0224504	0.104954	0.02711	0.0230152	0.00160847	0.133107	0.0124224	0.0367295	0.0194313	0.00867704	0.0361054	0.0192587	0.0955572	0.0139065	0.249299	0.0442867	0.0490446	0.00607762	0.0107609	0.0169976	0.0959737	0.00909134	0.0384101	0.0254594	0.00924544	0.0564854	0.074432	0.00655317	0.0614808	0.576097	1.20652	0.3447119	1.655288	0.434136	0.665685	0.880771	1.13537	1.50221	2.30343	0.6033275	4.801946	0.2326222	0.0634688	0.00257929	0.00178976	0.0158611	0.0448495	0.0100905	0.0038932	0.00590823	0.015848	0.00689748	0.00770373	0.00810483	0.00972607	0.00747501	0.00821033	0.0100321	0.0122972	0.000632947	0.0363007	0.00318941	0.0311938	0.00965325	0.00177156	0.0114907	0.00157441	0.00748012	0.0104119	0.00693343	0.021058	0.00260819	0.00534675	0.00983233	0.00244694	0.00493944	0.00116523	0.00862797	0.00718975	0.0366457	0.0136205	0.010225	0.00569568	0.00179316	0.00397914	0.0315037	0.0149793	0.00101907	0.051587	0.00224	0.011697	0.00533899	0.00499874	0.00044312	0.000101592	0.0474981	0.00807217	0.0239857	0.00401418	8.13414e-05	0.00518205	0.0242257	0.00625758	0.00531241	0.000371271	0.030724	0.00286736	0.00847797	0.00448516	0.00200285	0.0083339	0.00444534	0.0220567	0.00320992	0.0575436	0.0102223	0.0113206	0.00140285	0.00248386	0.00392342	0.0221528	0.00209848	0.00886588	0.00587659	0.00213405	0.013038	0.0171805	0.00151261	0.0141911	0.827644	0.172356	4.332348
8712	-611.7879	-756.2113	144.4234	0.0618952	0.00190655	0.00426089	0.0927544	0.0031379	0.0279018	0.00639467	0.00431851	0.016897	0.00297758	0.0100119	0.00542806	0.0239255	0.00591261	0.00513265	0.0153992	0.0122974	0.00220831	0.0333439	0.0151597	0.0285682	0.0370727	6.83855e-05	0.00649644	0.00357319	0.00534818	0.0181544	0.000982191	0.0299174	0.028053	0.0220031	0.0282873	0.0111714	0.00608336	0.00226386	0.0336925	0.0289531	0.0254137	0.0325018	0.0148089	0.000422285	0.000892711	0.00194994	0.0329018	0.0706935	0.0154665	0.00241602	0.00826402	0.0162681	0.00306009	0.0029748	0.00293701	0.0472209	0.00405868	0.045144	0.000931345	0.0122491	0.00546836	0.000223153	0.0181074	0.00188209	0.00865422	0.00699328	0.0044572	0.00175272	0.0075762	0.0167732	0.0145442	0.0157366	0.00355828	0.000657125	0.00765273	0.000768088	0.0170726	0.0397308	0.0780258	0.00556545	0.0279542	0.0784661	0.0392102	0.0482958	0.003561	0.0187818	0.0364037	0.0411165	0.000752492	0.00144428	0.483861	1.25145	0.2762658	1.723734	0.124142	0.361495	0.728008	1.37361	2.76629	8.05529	1.50856	6.239406	0.1883627	0.0403565	0.00124309	0.00277815	0.060477	0.00204595	0.0181923	0.00416941	0.00281572	0.011017	0.00194142	0.00652786	0.00353916	0.0155997	0.0038551	0.00334655	0.0100405	0.00801804	0.00143984	0.0217406	0.00988434	0.0186268	0.0241718	4.45882e-05	0.00423576	0.00232977	0.00348708	0.0118369	0.0006404	0.0195065	0.0182909	0.0143463	0.0184437	0.00728387	0.00396642	0.00147606	0.0219679	0.0188778	0.0165701	0.0211916	0.00965556	0.000275335	0.000582059	0.00127139	0.0214524	0.046093	0.0100843	0.00157527	0.00538824	0.010607	0.00199521	0.00193961	0.00191496	0.0307886	0.00264631	0.0294344	0.000607249	0.00798657	0.00356544	0.000145499	0.0118063	0.00122715	0.00564266	0.00455971	0.00290615	0.0011428	0.00493978	0.0109363	0.00948302	0.0102605	0.00232004	0.000428453	0.00498967	0.000500803	0.0111315	0.025905	0.0508738	0.00362874	0.0182265	0.0511609	0.0255655	0.0314894	0.00232181	0.0122459	0.0237357	0.0268084	0.000490634	0.000941688	0.861867	0.138133	1.533713
8748	-599.3939	-743.6951	144.3013	0.0657206	0.000962792	0.00907638	0.0418622	0.0479319	0.0168587	0.00413119	0.00667176	0.0161906	0.0168583	0.0118078	0.00265916	0.0274247	0.0142636	0.0189897	0.0198701	0.0301758	0.0100323	0.0417863	0.00431708	0.0826692	0.0125539	0.00319524	0.00449659	0.010289	0.00740742	0.045863	0.000634385	0.014747	0.0196737	0.0272239	0.0171463	0.00476748	0.0395865	0.00241832	0.0568832	0.0142344	0.057036	0.0519901	0.0262544	0.000509897	0.00252561	0.0363479	0.0203691	0.0483524	0.0269957	0.0628632	0.000103616	0.0018603	0.0248274	0.00321157	0.00866954	0.0273433	0.0558144	0.00506408	0.00568469	0.0166725	0.000651505	0.000279148	0.0266717	0.00297218	0.0136322	0.00210321	0.0431247	0.00551766	0.00867957	0.0205249	0.0431152	0.0148345	0.000684674	0.0309196	0.0385277	0.0464681	0.00541223	0.0333755	0.0204207	0.00392816	0.0340411	0.0969888	0.0191816	0.0049548	0.0371291	0.00021902	0.0194482	0.0417322	0.00256518	0.0612336	0.480612	1.25304	0.3219694	1.678031	0.159779	0.408841	0.756505	1.32187	2.44594	6.25866	1.326083	5.211771	0.1868618	0.0339955	0.000498027	0.00469497	0.0216542	0.0247939	0.00872054	0.00213695	0.00345113	0.00837497	0.00872036	0.00610786	0.00137551	0.0141861	0.0073782	0.00982285	0.0102783	0.0156091	0.00518944	0.021615	0.00223311	0.0427626	0.0064938	0.00165281	0.00232597	0.00532223	0.00383166	0.0237237	0.000328151	0.00762826	0.0101767	0.0140822	0.00886931	0.00246609	0.020477	0.00125093	0.0294242	0.00736306	0.0295032	0.0268931	0.0135807	0.000263756	0.00130643	0.0188018	0.0105364	0.0250114	0.0139642	0.0325175	5.35979e-05	0.000962286	0.0128425	0.00166126	0.00448453	0.014144	0.0288713	0.00261952	0.00294054	0.00862425	0.000337006	0.000144396	0.0137966	0.00153743	0.00705159	0.00108794	0.0223073	0.00285414	0.00448971	0.010617	0.0223024	0.00767351	0.000354164	0.0159939	0.0199294	0.0240367	0.00279961	0.0172643	0.0105631	0.00203193	0.0176086	0.0501697	0.00992214	0.00256299	0.0192059	0.000113293	0.01006	0.0215869	0.0013269	0.0316745	0.839015	0.160985	1.933213
8784	-591.6213	-736.8639	145.2427	0.0723204	0.00395859	0.00266994	0.028627	0.0265101	0.0087657	0.00493204	0.00227025	0.0111777	0.00408958	0.0139562	0.00239899	0.0134584	0.00437696	0.0064924	0.0270295	0.00112253	0.00789981	0.00353645	0.0010731	0.0116905	0.00409625	0.00461081	0.0116132	0.00451173	0.00511547	0.00474701	0.00206566	0.000341308	0.00546662	0.0139954	0.00697653	0.00582354	0.010666	0.00474901	0.0213353	0.0110176	0.0213564	0.0186485	0.00649124	0.00502202	0.00073568	0.0149018	0.00674939	0.048487	0.0278681	0.052747	0.00842097	0.0015609	0.0178655	0.000938182	0.00216527	0.0163344	0.0220695	0.011345	0.00184012	0.00668019	0.0094748	0.00104413	0.0173138	0.00540345	0.0221278	0.0028144	0.024558	0.028423	0.00488089	0.009299	0.0115285	0.0012775	0.00214507	0.0497186	0.0313633	0.0100873	0.00208306	0.01383	0.0189875	0.00872336	0.03195	0.0540099	0.00575603	0.00130603	0.00955042	0.000741911	0.00430947	0.0108718	0.010186	0.0215236	1.05289	0.974235	0.6071108	1.392889	0.0791283	0.290211	0.679793	1.47104	3.44577	12.6377	1.834198	2.294292	0.5265101	0.0661667	0.00362175	0.00244276	0.0261912	0.0242544	0.00801983	0.00451237	0.00207707	0.0102266	0.0037416	0.0127687	0.00219486	0.0123133	0.00400453	0.00593996	0.0247295	0.00102701	0.00722761	0.00323554	0.000981789	0.0106957	0.0037477	0.00421847	0.010625	0.00412782	0.00468019	0.00434309	0.00188989	0.000312266	0.00500146	0.0128045	0.0063829	0.00532801	0.00975845	0.00434492	0.0195199	0.0100801	0.0195392	0.0170617	0.0059389	0.0045947	0.000673081	0.0136338	0.00617509	0.0443612	0.0254968	0.0482588	0.00770443	0.00142808	0.0163453	0.000858353	0.00198103	0.0149445	0.0201916	0.0103797	0.00168354	0.00611177	0.00866859	0.000955289	0.0158405	0.00494367	0.020245	0.00257493	0.0224684	0.0260045	0.00446558	0.00850775	0.0105475	0.0011688	0.00196254	0.045488	0.0286946	0.00922895	0.00190582	0.0126532	0.0173719	0.00798109	0.0292313	0.0494142	0.00526625	0.0011949	0.00873777	0.000678782	0.00394278	0.00994671	0.00931928	0.0196921	0.696445	0.303555	1.093004
8820	-611.3544	-753.8365	142.4821	0.139286	0.0106661	0.00113995	0.136002	0.00409608	0.0727749	0.0014714	0.00125364	0.0133586	0.00700933	0.0327837	0.0042534	0.0382255	0.02345	0.0417474	0.0146359	0.0615162	0.00319656	0.0339237	0.0141816	0.0670137	0.01554	0.0120568	0.0598652	0.0101971	0.00684436	0.0528305	0.00228531	0.000192602	0.00612063	0.0360821	0.0147186	0.0520234	0.0243337	0.0310759	0.0566331	0.00243715	0.0893875	0.0910756	0.0141314	0.00190311	0.0275251	0.0604477	0.0111834	0.168928	0.0311053	0.0685502	0.0398373	0.00365501	0.0085961	0.0313007	0.0443094	0.0336651	0.0649823	0.00270386	0.00957086	0.0273589	0.0193071	0.049736	0.150375	0.0626541	0.0573095	0.0240015	0.0752079	0.110958	0.10993	0.026625	0.0552673	0.0194133	0.00914223	0.0316815	0.0951285	0.165211	0.0193983	0.0356818	0.00850106	0.0146227	0.061564	0.0475633	0.0225263	0.00305573	0.0502174	0.00345003	0.0327074	0.0481137	0.0265506	0.0701323	0.673698	1.15897	0.4496609	1.550339	0.249149	0.507752	0.809411	1.23547	1.96946	4.01366	1.00485	3.447797	0.2831933	0.0404729	0.0030993	0.00033124	0.0395187	0.00119021	0.0211465	0.000427549	0.000364275	0.00388164	0.00203672	0.00952608	0.00123592	0.0111073	0.00681394	0.0121307	0.0042528	0.017875	0.000928835	0.00985731	0.00412079	0.0194724	0.00451552	0.00350339	0.0173952	0.00296302	0.00198879	0.0153511	0.00066405	5.5965e-05	0.00177849	0.0104845	0.00427684	0.0151166	0.00707074	0.00902984	0.0164561	0.000708171	0.0259736	0.0264641	0.00410621	0.000552994	0.00799805	0.0175645	0.0032496	0.049086	0.00903838	0.0199189	0.0115757	0.00106205	0.0024978	0.00909514	0.0128751	0.00978218	0.0188821	0.000785671	0.00278104	0.00794976	0.00561013	0.014452	0.0436949	0.0182056	0.0166526	0.00697419	0.0218534	0.0322415	0.0319427	0.00773652	0.0160592	0.00564098	0.00265649	0.00920581	0.0276418	0.0480058	0.00563662	0.0103682	0.00247018	0.00424896	0.0178889	0.0138206	0.00654555	0.000887915	0.0145918	0.00100249	0.0095039	0.0139806	0.00771491	0.0203786	0.77517	0.22483	3.441472
8856	-623.9508	-767.6664	143.7156	0.0700629	0.00375269	8.69265e-05	0.0403974	0.0235239	0.0260963	0.00756134	0.000920846	0.00917967	0.00562138	0.0117316	0.0191101	0.0174788	0.0056904	0.0092145	0.00302322	0.0126255	0.00514902	0.0102962	0.017124	0.0134577	0.00554469	0.00997061	0.0196684	0.00286466	0.0223935	0.0438419	0.0101688	0.00244873	0.00754148	0.00292117	0.0568272	0.00231202	0.0201963	0.0259972	0.0889376	0.000604239	0.0553984	0.0214398	0.0264852	0.0110357	0.00391303	0.00551835	0.0309884	0.0584207	0.0011218	0.00184686	0.00502123	0.00270951	0.0095158	0.0420424	0.0402797	0.0101833	0.00161168	0.0125031	0.0500182	0.00509778	0.00241658	0.00837003	0.00576756	0.00771857	0.020345	0.00470885	0.0135144	0.00863599	0.0542389	0.00841186	0.0295092	0.0164426	0.00699405	0.000820544	0.0399133	0.00979113	0.00751191	0.00470445	0.0482142	0.010967	0.0143582	0.015365	0.02408	0.0154553	0.0082119	0.01211	0.0240769	0.0186738	0.00915986	0.0153572	0.44193	1.27188	0.1820995	1.8179	0.10703	0.336269	0.711762	1.40496	2.97381	9.34319	1.615804	9.983004	0.1692764	0.0468542	0.00250959	5.81317e-05	0.0270155	0.0157315	0.0174518	0.00505661	0.000615811	0.00613886	0.00375927	0.00784544	0.0127798	0.0116888	0.00380543	0.00616215	0.00202177	0.00844326	0.00344338	0.00688554	0.0114516	0.00899974	0.00370799	0.0066678	0.0131532	0.00191573	0.0149756	0.0293191	0.00680032	0.00163758	0.00504333	0.00195352	0.0380029	0.00154615	0.0135062	0.0173855	0.0594766	0.000404082	0.0370474	0.0143378	0.0177118	0.00738007	0.00261682	0.00369037	0.0207234	0.0390685	0.000750199	0.00123508	0.00335792	0.00181197	0.00636364	0.0281156	0.0269368	0.00681	0.00107781	0.00836139	0.0334494	0.00340912	0.00161608	0.00559742	0.00385703	0.00516175	0.0136056	0.00314902	0.00903767	0.00577527	0.036272	0.00562539	0.0197341	0.0109959	0.00467723	0.000548735	0.0266918	0.00654777	0.00502356	0.00314608	0.032243	0.00733415	0.00960198	0.0102753	0.0161034	0.0103357	0.00549167	0.0080985	0.0161013	0.012488	0.00612561	0.0102701	0.90895	0.0910498	1.495338
8892	-612.3348	-757	144.6653	0.0330284	0.000129485	6.19169e-05	0.0455198	0.0015985	0.00660632	0.00082416	0.0127862	0.00934323	0.00810627	0.00564103	0.00934392	0.00487306	0.00131532	0.0125247	0.0027182	0.000121462	0.00284025	0.0186503	0.0112039	0.0386756	0.00987692	0.0036562	0.0046203	0.0016297	0.00570162	0.0055088	0.00223048	0.00238547	0.00496548	0.00132911	0.00292843	0.00365031	0.0071871	0.00661106	0.00544518	0.00956137	0.00533772	0.00927953	0.0313714	0.00668817	0.0148258	0.000426476	0.00749335	0.0158945	0.000115017	0.00582976	0.000804996	0.000519546	0.0129662	0.00377927	0.0228274	0.0024039	0.000550657	0.0106828	0.0045827	0.00300759	0.0122455	0.00257527	0.00105572	0.00154819	0.00770161	0.00561844	0.00210358	0.00090383	0.0101372	0.0233752	0.00591245	0.00243269	0.00345788	0.00144349	0.00422679	0.00717706	0.000912993	0.00926279	0.0202827	0.0347436	0.00669509	0.0135613	0.0120076	0.00352446	0.0109784	0.0111261	0.0216988	0.0439154	0.00754405	0.00419742	0.426759	1.27927	0.2360704	1.76393	0.0691376	0.271723	0.665975	1.50156	3.68022	14.4639	1.931792	7.47205	0.1625207	0.043749	0.000171514	8.20144e-05	0.060295	0.00211735	0.00875066	0.00109167	0.0169365	0.0123759	0.0107375	0.00747204	0.0123768	0.0064548	0.00174226	0.0165901	0.00360049	0.000160888	0.00376217	0.0247039	0.0148405	0.0512292	0.0130829	0.00484295	0.00611999	0.00215868	0.0075523	0.00729689	0.00295447	0.00315976	0.00657722	0.00176052	0.00387896	0.00483516	0.00951995	0.00875694	0.00721262	0.0126649	0.00707028	0.0122916	0.0415542	0.00885907	0.019638	0.000564904	0.00992561	0.0210536	0.00015235	0.00772204	0.00106629	0.000688184	0.0171748	0.00500598	0.0302369	0.00318418	0.000729393	0.0141503	0.00607019	0.00398381	0.0162202	0.00341117	0.00139839	0.00205071	0.0102015	0.00744211	0.00278637	0.0011972	0.0134276	0.0309625	0.00783156	0.00322231	0.00458027	0.00191203	0.00559875	0.00950665	0.00120934	0.0122694	0.0268662	0.0460209	0.00886823	0.0179631	0.0159051	0.00466846	0.0145419	0.0147375	0.028742	0.0581698	0.00999275	0.00555985	0.881965	0.118035	0.7549518
8928	-594.5761	-739.3362	144.7601	0.0636811	0.000365346	1.77068e-05	0.125286	0.0180436	0.0112363	0.00338699	0.00056564	0.0118985	0.00542823	0.00519276	0.00714969	0.00976023	0.00974442	0.00114922	0.0233642	0.0315133	0.00287311	0.00177913	0.0139423	0.0280764	0.00796843	0.00285783	0.0137714	0.0110471	0.00397716	0.0242043	0.00573639	0.0145318	0.0322548	0.00834381	0.0131861	0.00546106	0.00268621	0.00985705	0.0221463	0.0320613	0.0338393	0.00392684	0.0457001	0.00330845	0.00177426	0.00763797	0.0168151	0.0347679	0.0142776	0.00976103	0.00453648	0.063078	0.0355515	0.0175446	0.00150568	0.0127646	0.003053	0.0398007	0.0196566	0.0957741	0.0095201	0.0344003	0.0415349	0.0792669	0.0318475	0.018622	0.0574131	0.00385337	0.00782317	0.00667058	0.00438612	0.0343949	0.0334725	0.00017665	0.000451786	0.0294453	0.022788	0.014316	0.00629383	0.00960181	0.0162923	0.0231708	0.00168611	0.028079	0.0616883	0.0249346	0.00422407	0.00530426	0.00666548	0.0720445	0.674791	1.15844	0.4588932	1.541107	0.129016	0.368348	0.732286	1.36559	2.71482	7.75098	1.480715	3.358313	0.2837829	0.0365986	0.00020997	1.01764e-05	0.0720038	0.0103699	0.00645767	0.00194656	0.000325083	0.00683829	0.0031197	0.00298437	0.00410905	0.00560937	0.00560028	0.000660478	0.0134278	0.0181112	0.00165123	0.0010225	0.00801286	0.016136	0.00457959	0.00164244	0.00791465	0.00634896	0.00228574	0.0139106	0.0032968	0.00835166	0.0185374	0.00479533	0.00757829	0.00313856	0.00154381	0.00566501	0.0127278	0.0184261	0.019448	0.00225682	0.0262647	0.00190142	0.0010197	0.00438967	0.00966391	0.0199817	0.00820557	0.00560983	0.00260719	0.036252	0.020432	0.0100832	0.000865339	0.00733601	0.00175461	0.0228741	0.011297	0.055043	0.00547137	0.0197705	0.0238708	0.0455561	0.0183033	0.0107024	0.0329963	0.0022146	0.00449611	0.0038337	0.00252078	0.0197673	0.0192372	0.000101524	0.000259649	0.0169227	0.0130966	0.00822764	0.00361717	0.00551832	0.00936346	0.0133166	0.000969037	0.0161375	0.0354533	0.0143304	0.00242764	0.00304845	0.00383077	0.0414052	0.770553	0.229447	1.739987
8964	-604.464	-749.295	144.831	0.104537	0.0106235	0.00298146	0.0408425	0.00862261	0.0219559	0.00742	0.00709176	0.0255816	0.0257305	0.0104765	0.0015041	0.016456	0.0514591	0.00474209	0.0352235	0.0108405	0.000208575	0.0173007	0.00514767	0.0509531	0.00373767	0.0190396	0.0294921	0.00435496	0.008613	0.0308982	0.0272481	0.00419019	0.0303129	0.0122044	0.00936463	0.012983	0.0116751	0.0354205	0.0941604	0.0518494	0.129795	0.0413903	0.0448254	0.00248388	0.00776595	0.000283341	0.0206817	0.0817159	0.00913182	0.00866118	0.0175949	0.0602841	0.042629	0.00767685	0.00216466	0.0307298	0.0375185	0.00541322	0.0511847	0.0807859	0.0117821	0.0419206	0.069408	0.102915	0.0129128	0.00783287	0.0711508	0.0198662	0.0574317	0.00971034	0.0321739	0.00756698	0.0258216	0.00507633	0.00698726	0.00911397	0.0479215	0.0113291	0.032239	0.00144847	0.0132042	0.00437266	0.0012686	0.110842	0.0619709	0.0135927	0.000714814	0.00375632	0.014685	0.0675619	0.720146	1.13634	0.734114	1.265886	0.201475	0.457791	0.783672	1.27604	2.1844	4.96339	1.15842	1.724372	0.308746	0.0434748	0.00441812	0.00123993	0.0169856	0.00358597	0.00913103	0.00308583	0.00294933	0.0106389	0.0107008	0.00435695	0.000625528	0.00684374	0.0214008	0.00197214	0.0146487	0.00450833	8.67422e-05	0.00719503	0.00214082	0.0211904	0.00155443	0.00791818	0.0122652	0.00181114	0.00358198	0.0128499	0.0113319	0.00174262	0.0126066	0.00507559	0.00389457	0.00539938	0.00485544	0.0147307	0.0391595	0.0215631	0.0539792	0.0172134	0.018642	0.001033	0.00322971	0.000117836	0.00860111	0.033984	0.00379775	0.00360201	0.00731738	0.025071	0.0177286	0.00319265	0.000900239	0.0127799	0.0156032	0.00225125	0.0212867	0.0335973	0.00489996	0.017434	0.0288654	0.0428005	0.0053702	0.00325754	0.0295902	0.00826197	0.0238847	0.00403834	0.0133805	0.00314696	0.0107387	0.00211115	0.00290587	0.00379032	0.0199296	0.00471153	0.0134076	0.000602392	0.00549137	0.00181851	0.000527586	0.0460972	0.0257725	0.00565294	0.000297277	0.00156218	0.0061072	0.0280977	0.632943	0.367057	2.404537
9000	-595.6623	-740.0194	144.3571	0.10711	0.00209713	0.000516558	0.106719	0.00606704	0.0127898	0.00172239	0.00344302	0.0216923	0.00410802	0.0192377	0.000512531	0.0127737	0.0158492	0.0167112	0.00469362	0.0371781	0.00320475	0.0062882	0.0109086	0.0284402	0.00685949	0.0121598	0.0160973	0.00722288	0.00640314	0.0469185	0.00539142	0.00542619	0.0127341	0.00997145	0.0180434	0.0190523	0.0166483	0.00315769	0.0434736	0.0127966	0.0422609	0.0051487	0.0395987	0.00305307	0.0173076	0.0309751	0.0194056	0.0976875	0.012563	0.0256078	0.00411794	0.0370983	0.0222675	0.0263255	0.00317252	0.0827509	0.0203955	0.000246826	0.0801251	0.0726942	0.00122989	0.0155326	0.0671599	0.0465045	0.00623637	0.0578962	0.0468696	0.0165587	0.0121356	0.00467446	0.0144188	0.00439892	0.0272348	0.0657077	0.00601375	0.0204157	0.0596239	0.00708476	0.0108682	0.00281472	0.0389875	0.0368484	0.00742428	0.00858084	0.0314741	0.0146535	0.00194484	0.0229447	0.00450037	0.0662189	0.920666	1.03865	0.4530646	1.546935	0.212387	0.46972	0.789987	1.26584	2.12893	4.70838	1.120283	3.414382	0.4318391	0.0526553	0.00103095	0.00025394	0.0524631	0.00298255	0.00628746	0.000846727	0.00169259	0.0106639	0.0020195	0.00945722	0.00025196	0.00627954	0.00779146	0.00821519	0.00230738	0.0182767	0.00157545	0.00309127	0.00536264	0.0139812	0.00337212	0.00597774	0.00791339	0.00355076	0.00314778	0.0230651	0.00265042	0.00266751	0.00626007	0.00490196	0.00887009	0.00936611	0.00818427	0.00155232	0.0213716	0.00629081	0.0207754	0.00253109	0.0194667	0.00150089	0.0085084	0.0152273	0.00953978	0.0480231	0.00617594	0.0125888	0.00202438	0.0182375	0.0109467	0.0129416	0.00155961	0.0406803	0.0100264	0.000121339	0.0393894	0.0357364	0.000604614	0.00763583	0.0330157	0.0228616	0.00306579	0.0284617	0.023041	0.00814025	0.00596585	0.00229796	0.00708827	0.0021625	0.0133886	0.0323018	0.00295636	0.0100363	0.029311	0.00348286	0.00534278	0.00138372	0.0191662	0.0181146	0.00364977	0.00421833	0.0154726	0.00720362	0.00095608	0.0112796	0.00221238	0.0325531	0.773468	0.226532	2.034179
